id,host_id,host_name,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,city,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bed_type,price,has_availability,review_scores_rating,instant_bookable,cancellation_policy
5948003,24429939,Nicolas,1.0,t,North Queen Anne,Seattle,98119,United States,47.641451509062776,-122.37418789203667,Condominium,Private room,2,1.0,1.0,Real Bed,55.00,t,9.7,f,flexible
5058086,10194168,Hollis,1.0,t,North Queen Anne,Seattle,98119,United States,47.64491324750283,-122.3734627733431,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,145.00,t,9.7,t,moderate
1209255,1303314,Dan + Suzanne,1.0,t,North Queen Anne,Seattle,98119,United States,47.64094709939915,-122.357374824587,House,Entire home/apt,6,3.0,3.0,Real Bed,425.00,t,9.6,f,strict
1914051,9232171,Anna,2.0,t,North Queen Anne,Seattle,98119,United States,47.64141466138152,-122.365496027281,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,114.00,t,9.5,f,strict
2923529,14926558,Sarah And Katie,1.0,t,North Queen Anne,Seattle,98109,United States,47.64652744484477,-122.35433431586048,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,110.00,t,9.8,f,flexible
1027860,34943,Kim,1.0,f,North Queen Anne,Seattle,98119,United States,47.6507952493895,-122.3723846328047,House,Entire home/apt,5,2.0,4.0,Real Bed,300.00,t,10.0,f,strict
2373176,9232171,Anna,2.0,t,North Queen Anne,Seattle,98119,United States,47.63992530260141,-122.3674312992984,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,117.00,t,9.7,f,strict
6404427,1262470,Yaicha & Robert,1.0,t,North Queen Anne,Seattle,98119,United States,47.64238208473374,-122.37207284613996,House,Entire home/apt,4,2.0,2.0,Real Bed,275.00,t,9.9,f,moderate
8517602,13870400,Jim,1.0,f,North Queen Anne,Seattle,98109,United States,47.64265653973072,-122.35810822728764,House,Private room,2,1.0,1.0,Real Bed,85.00,t,9.8,t,flexible
4583161,1511749,Mike,1.0,t,North Queen Anne,Seattle,98119,United States,47.64519299025467,-122.37581952643252,House,Private room,2,1.0,1.0,Real Bed,53.00,t,9.6,f,moderate
7967844,2425448,Gabe,4.0,t,North Queen Anne,Seattle,98119,United States,47.644104661696616,-122.3706796342196,House,Entire home/apt,4,2.0,2.0,Real Bed,107.00,t,9.4,t,moderate
6562393,34002693,Jeffrey,1.0,t,North Queen Anne,Seattle,98119,United States,47.643624330969935,-122.3674237242466,House,Entire home/apt,6,2.0,2.0,Real Bed,348.00,t,10.0,f,flexible
7807087,1649939,Sherill,1.0,t,North Queen Anne,Seattle,98119,United States,47.654339683168885,-122.37087744288876,House,Entire home/apt,4,2.0,3.0,Real Bed,89.00,t,9.4,f,strict
5405643,10952315,Camille,1.0,t,North Queen Anne,Seattle,98119,United States,47.65017304308882,-122.3676003804966,House,Entire home/apt,7,3.0,3.0,Real Bed,89.00,t,9.9,f,moderate
7011200,23353091,Chris,1.0,t,North Queen Anne,Seattle,98119,United States,47.650589773235104,-122.37122861345358,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,89.00,t,9.8,f,flexible
7839535,26130164,Alex,2.0,t,North Queen Anne,Seattle,98119,United States,47.64341119246965,-122.36271562950031,House,Private room,2,1.0,1.0,Real Bed,76.00,t,9.5,f,flexible
4814894,24796943,Jill,1.0,f,North Queen Anne,Seattle,98119,United States,47.6434349985243,-122.37300786803804,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,74.00,t,8.9,t,flexible
7492877,39243231,Meg,1.0,t,North Queen Anne,Seattle,98109,United States,47.64598071656989,-122.35124443334378,House,Entire home/apt,4,2.0,2.0,Real Bed,180.00,t,9.4,f,flexible
6576228,34397733,Hannah,1.0,t,North Queen Anne,Seattle,98119,United States,47.65276019670642,-122.36878421115956,Condominium,Entire home/apt,5,2.0,2.0,Real Bed,179.00,t,9.7,f,flexible
241016,956883,Maija,3.0,t,North Queen Anne,Seattle,98119,United States,47.64328624276872,-122.37581862242078,House,Entire home/apt,4,2.0,3.0,Real Bed,115.00,t,9.5,f,moderate
6968101,15792177,Andrew,1.0,t,North Queen Anne,Seattle,98109,United States,47.64152919286595,-122.35670934868836,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,140.00,t,9.7,f,moderate
5648564,24091986,Greg,2.0,t,North Queen Anne,Seattle,98119,United States,47.64725690168129,-122.35931887654284,Apartment,Entire home/apt,4,2.0,4.0,Real Bed,150.00,t,10.0,f,strict
4116645,21265939,Faith,1.0,t,North Queen Anne,Seattle,98109,United States,47.64721551159796,-122.35669660398833,Apartment,Entire home/apt,3,1.0,2.0,Futon,70.00,t,9.2,f,flexible
2419879,8539521,Sara And Carsten,2.0,t,North Queen Anne,Seattle,98109,United States,47.64688300013172,-122.3542310165176,House,Entire home/apt,6,3.0,3.0,Real Bed,300.00,t,8.3,f,flexible
6425735,12322681,Irene,1.0,t,North Queen Anne,Seattle,98119,United States,47.647192767771024,-122.35890622951284,Apartment,Private room,1,1.0,1.0,Real Bed,99.00,t,10.0,f,moderate
8105351,23583849,Conor,1.0,t,North Queen Anne,Seattle,98109,United States,47.64478716402588,-122.35131440111223,House,Entire home/apt,4,2.0,2.0,Real Bed,89.00,t,10.0,t,strict
3639023,18362115,Rahul,1.0,t,North Queen Anne,Seattle,98119,United States,47.64480022366984,-122.37393147214128,Townhouse,Private room,2,1.0,1.0,Real Bed,84.00,t,9.3,f,moderate
6724599,18394291,Dawn,1.0,t,North Queen Anne,Seattle,98119,United States,47.64018625598384,-122.36637571211942,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,97.00,t,9.8,f,moderate
4211629,5707983,Kimberly,1.0,t,North Queen Anne,Seattle,98119,United States,47.64936685732856,-122.37224737692708,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,116.00,t,10.0,f,moderate
7151924,361961,Breeze,4.0,t,North Queen Anne,Seattle,98119,United States,47.643149858934265,-122.35895235791824,House,Entire home/apt,2,1.0,1.0,Real Bed,150.00,t,9.6,f,moderate
704764,3620313,Catherine,1.0,t,North Queen Anne,Seattle,98119,United States,47.64215180918174,-122.36959277569508,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,110.00,t,9.7,f,moderate
1796217,74305,Darik,34.0,t,North Queen Anne,Seattle,98109,United States,47.64783678240164,-122.35616878067796,House,Entire home/apt,8,3.0,4.0,Real Bed,265.00,t,9.5,f,strict
4661812,5038407,Rebecca,1.0,t,North Queen Anne,Seattle,98119,United States,47.644020847602114,-122.375571561826,Apartment,Entire home/apt,6,2.0,2.0,Real Bed,115.00,t,8.8,f,strict
1090307,1722314,Karen,1.0,t,Green Lake,Seattle,98115,United States,47.67701504957937,-122.33084774780092,House,Private room,2,1.0,1.0,Real Bed,109.00,t,9.8,f,flexible
15108,39377,Bob,3.0,f,Green Lake,Seattle,98103,United States,47.688265547431456,-122.33585552400169,House,Private room,2,1.0,1.0,Real Bed,60.00,t,8.6,f,moderate
1882316,1102542,Naureen & Shehryar,1.0,t,Green Lake,Seattle,98103,United States,47.686145006907466,-122.3321849751381,House,Entire home/apt,6,3.0,3.0,Real Bed,249.00,t,9.3,f,flexible
1095207,2673397,Sonya,1.0,t,Green Lake,Seattle,98103,United States,47.68532672168496,-122.34238907846724,House,Entire home/apt,7,3.0,3.0,Real Bed,250.00,t,10.0,f,strict
1343805,3939559,Allegra,1.0,t,Green Lake,Seattle,98115,United States,47.67330353871278,-122.32251297901789,House,Entire home/apt,4,3.0,1.0,Real Bed,100.00,t,9.1,f,flexible
9217150,33931765,Michael,1.0,t,Green Lake,Seattle,98115,United States,47.67803024358791,-122.32648504901016,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,74.00,t,10.0,f,moderate
103920,541406,Trung,2.0,f,Green Lake,Seattle,98115,United States,47.68415690977499,-122.32597215420334,House,Entire home/apt,4,2.0,2.0,Real Bed,235.00,t,10.0,f,strict
2215336,11299221,Kelly,4.0,t,Green Lake,Seattle,98103,United States,47.67373141398342,-122.3345713117135,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,99.00,t,9.5,f,strict
1483944,7940700,Betty,2.0,t,Green Lake,Seattle,98103,United States,47.68976769740704,-122.33464655022172,House,Private room,3,1.0,1.0,Real Bed,96.00,t,9.2,f,moderate
6466129,16637594,Chad,1.0,f,Green Lake,Seattle,98103,United States,47.67467646855027,-122.3334961915704,House,Entire home/apt,4,1.0,2.0,Real Bed,92.00,t,9.4,f,strict
8536441,25138851,Mary,1.0,t,Green Lake,Seattle,98103,United States,47.6733577759528,-122.32732533007768,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,85.00,t,9.7,f,strict
6262987,32546254,Sierra,2.0,t,Green Lake,Seattle,98115,United States,47.67491183579188,-122.3252380951683,House,Private room,4,1.0,2.0,Real Bed,55.00,t,9.6,f,moderate
8379081,44157998,Yasmeen,1.0,f,Green Lake,Seattle,98115,United States,47.67431014975748,-122.32266007737906,House,Private room,4,1.0,1.0,Real Bed,55.00,t,9.2,t,moderate
8365938,44092821,Kristin,1.0,t,Green Lake,Seattle,98115,United States,47.67708443743182,-122.3235236075421,Apartment,Private room,2,1.0,1.0,Real Bed,80.00,t,8.0,f,flexible
132160,558743,Natalie,2.0,t,Green Lake,Seattle,98103,United States,47.682260605449805,-122.34344999894368,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,145.00,t,9.7,f,strict
2033191,10437300,Paul,1.0,f,Green Lake,Seattle,98103,United States,47.67556915343221,-122.33277302821662,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,180.00,t,10.0,f,moderate
7243974,5720753,Nick,1.0,t,Green Lake,Seattle,98115,United States,47.676058121940336,-122.3232793465981,House,Entire home/apt,5,2.0,3.0,Real Bed,140.00,t,10.0,f,strict
6490453,4540636,Tri,1.0,t,Green Lake,Seattle,98103,United States,47.6763382443755,-122.3295859349241,House,Private room,2,1.0,1.0,Real Bed,140.00,t,9.7,f,moderate
4025593,20871317,Tiffany,1.0,t,Green Lake,Seattle,98115,United States,47.67805610107565,-122.32224559220342,Apartment,Private room,2,1.0,1.0,Real Bed,40.00,t,9.7,f,moderate
8556103,45036461,Justin,1.0,t,Green Lake,Seattle,98103,United States,47.68770668079719,-122.33577771632416,House,Entire home/apt,2,1.0,1.0,Real Bed,145.00,t,10.0,f,moderate
955506,357277,Matthew,1.0,t,Green Lake,Seattle,98103,United States,47.690448568469705,-122.34218739501554,House,Entire home/apt,4,2.0,2.0,Real Bed,225.00,t,9.4,f,strict
261912,558743,Natalie,2.0,t,Green Lake,Seattle,98103,United States,47.68378067083367,-122.34201281887876,House,Entire home/apt,4,2.0,2.0,Real Bed,175.00,t,9.6,f,strict
368403,4186078,Trung,1.0,t,Green Lake,Seattle,98103,United States,47.683544739522105,-122.33091114440992,House,Entire home/apt,12,6.0,6.0,Real Bed,550.00,t,10.0,f,strict
5602370,11839982,Rebecca,1.0,f,Green Lake,Seattle,98115,United States,47.68587050244162,-122.32756703496166,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,130.00,t,10.0,f,strict
7331079,38407350,Lisa,1.0,f,Green Lake,Seattle,98115,United States,47.67314448957891,-122.32595311079731,House,Entire home/apt,4,3.0,3.0,Real Bed,300.00,t,10.0,f,strict
580182,2854774,Jasen,2.0,t,Green Lake,Seattle,98103,United States,47.67659658889269,-122.33077592567152,House,Entire home/apt,6,3.0,3.0,Real Bed,79.00,t,9.7,t,moderate
8152191,43039185,Anette,1.0,t,Green Lake,Seattle,98115,United States,47.67644022102626,-122.32749326587074,House,Private room,2,1.0,1.0,Real Bed,59.00,t,8.9,t,moderate
103908,541406,Trung,2.0,f,Green Lake,Seattle,98115,United States,47.68427307787124,-122.32661592202152,House,Entire home/apt,2,1.0,1.0,Real Bed,140.00,t,9.5,f,moderate
783061,4129144,Lisa,2.0,t,Green Lake,Seattle,98103,United States,47.67030660259595,-122.33909515157718,House,Private room,2,1.0,1.0,Real Bed,60.00,t,9.7,f,flexible
4968752,25616243,Sarah,1.0,t,Green Lake,Seattle,98115,United States,47.67853735891897,-122.32501336391968,House,Entire home/apt,5,2.0,2.0,Real Bed,100.00,t,9.8,f,flexible
14386,39377,Bob,3.0,f,Green Lake,Seattle,98103,United States,47.68724567609187,-122.33469570235958,House,Private room,2,1.0,1.0,Futon,40.00,t,9.6,f,strict
7517215,39385924,Shannon,2.0,f,Green Lake,Seattle,98103,United States,47.67345533950756,-122.33721207525872,House,Private room,4,1.0,2.0,Real Bed,99.00,t,9.3,f,flexible
1602421,39377,Bob,3.0,f,Green Lake,Seattle,98103,United States,47.68713059269259,-122.3345137442024,House,Private room,2,1.0,1.0,Real Bed,45.00,t,9.3,f,moderate
3821822,19660469,Jil,1.0,t,Green Lake,Seattle,98103,United States,47.68833692633032,-122.34390742968702,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,75.00,t,9.8,f,moderate
6073437,26768070,Chris,1.0,t,Green Lake,Seattle,98103,United States,47.67611450487329,-122.33243806911608,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,119.00,t,9.6,f,moderate
7917700,39385924,Shannon,2.0,f,Green Lake,Seattle,98103,United States,47.67132207415538,-122.336826764107,House,Private room,2,1.0,2.0,Real Bed,99.00,t,8.0,f,flexible
6278181,32546254,Sierra,2.0,t,Green Lake,Seattle,98115,United States,47.67478054084144,-122.3246218215553,House,Entire home/apt,6,3.0,3.0,Real Bed,225.00,t,9.0,f,moderate
4279578,22218808,Donna,1.0,t,Green Lake,Seattle,98115,United States,47.68190776442436,-122.32785335416446,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,85.00,t,10.0,f,moderate
1796861,9423731,Brooke,2.0,t,Green Lake,Seattle,98115,United States,47.675724025098,-122.32469276256744,House,Entire home/apt,6,3.0,3.0,Real Bed,335.00,t,9.8,f,strict
4211836,8904803,Seth,1.0,t,Green Lake,Seattle,98115,United States,47.68110583872478,-122.32394649076448,House,Private room,2,1.0,1.0,Real Bed,79.00,t,10.0,f,flexible
4025954,20873639,James,1.0,t,Green Lake,Seattle,98103,United States,47.67673937453269,-122.33019073342916,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,90.00,t,9.6,f,flexible
6154478,31926188,Andrew,1.0,f,Green Lake,Seattle,98103,United States,47.68653223716291,-122.33777331275876,House,Entire home/apt,2,1.0,1.0,Real Bed,111.00,t,9.4,f,flexible
84030,292232,Marilyn,1.0,t,Green Lake,Seattle,98103,United States,47.68472182069251,-122.338821456984,House,Private room,4,1.0,2.0,Real Bed,110.00,t,8.8,f,strict
4235559,21979271,Teal,1.0,t,Green Lake,Seattle,98103,United States,47.688906909220506,-122.33401310076852,House,Entire home/apt,8,3.0,2.0,Real Bed,325.00,t,9.3,f,strict
830948,4133860,Pam & Manu,2.0,f,Westlake,Seattle,98109,United States,47.63347386153112,-122.34344476605077,Apartment,Private room,2,1.0,1.0,Real Bed,85.00,t,10.0,f,strict
3468261,17473989,Michael,1.0,f,Westlake,Seattle,98109,United States,47.62794325965197,-122.34127051767652,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,190.00,t,10.0,f,moderate
1145590,4133860,Pam & Manu,2.0,f,Westlake,Seattle,98109,United States,47.63340284040974,-122.34263074218238,Apartment,Entire home/apt,5,2.0,2.0,Real Bed,400.00,t,7.6,f,strict
3522409,13784525,Michael,2.0,t,Westlake,Seattle,98109,United States,47.63615549360155,-122.34042119967522,House,Entire home/apt,4,1.0,2.0,Real Bed,141.00,t,9.4,t,strict
9492873,46595747,Matthew,1.0,t,Westlake,Seattle,98109,United States,47.63262638791507,-122.34180058589548,Apartment,Entire home/apt,2,0.0,1.0,Real Bed,85.00,t,10.0,f,flexible
5534463,19861136,Chuck,1.0,f,Westlake,Seattle,98109,United States,47.631673523683965,-122.34050817402728,Boat,Entire home/apt,8,4.0,6.0,Real Bed,775.00,t,9.8,f,strict
5364609,15171111,Paul,1.0,t,Westlake,Seattle,98109,United States,47.62715964898084,-122.34322280800365,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,95.00,t,9.7,f,flexible
6629132,34700838,Dan,1.0,f,Westlake,Seattle,98109,United States,47.63058331096555,-122.34344930825112,Townhouse,Private room,3,1.0,1.0,Real Bed,122.00,t,10.0,f,flexible
5489676,28304516,Travis,2.0,t,Westlake,Seattle,98109,United States,47.62820156887668,-122.34351604787196,Apartment,Entire home/apt,4,2.0,2.0,Real Bed,170.00,t,10.0,f,strict
9347157,48509183,Amiee,1.0,f,Westlake,Seattle,98109,United States,47.63435768912089,-122.34099032713756,Apartment,Private room,2,1.0,1.0,Real Bed,65.00,t,10.0,f,moderate
8293287,295367,Bede,1.0,t,Mann,Seattle,98122,United States,47.61331951040391,-122.30056685170116,House,Private room,2,1.0,1.0,Real Bed,88.00,t,9.8,t,moderate
910784,1845764,Brian & Nate,1.0,t,Mann,Seattle,98122,United States,47.61375392434961,-122.30045754145362,House,Entire home/apt,5,2.0,2.0,Real Bed,125.00,t,9.5,f,moderate
7071222,937951,Ana,5.0,t,Mann,Seattle,98112,United States,47.62191137070222,-122.29750112615385,Townhouse,Entire home/apt,5,2.0,2.0,Real Bed,145.00,t,9.3,f,strict
8687716,8956137,William,6.0,t,Mann,Seattle,98122,United States,47.613036722098826,-122.29945323678372,House,Entire home/apt,6,3.0,3.0,Real Bed,275.00,t,10.0,f,flexible
7430679,38922755,Lu,1.0,t,Mann,Seattle,98122,United States,47.618252846233766,-122.29846789003402,Townhouse,Private room,1,1.0,1.0,Real Bed,60.00,t,9.4,f,flexible
180939,867039,Molly,2.0,t,Mann,Seattle,98122,United States,47.61305967186488,-122.29738501105558,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,95.00,t,9.4,f,strict
6884604,1414691,Jordan,3.0,t,Mann,Seattle,98122,United States,47.60312697072383,-122.30067065718514,House,Entire home/apt,2,0.0,1.0,Real Bed,140.00,t,8.8,f,strict
7397476,754810,Andy,10.0,t,Mann,Seattle,98112,United States,47.62091627474815,-122.29791487605736,Condominium,Entire home/apt,6,2.0,3.0,Real Bed,250.00,t,9.7,f,strict
1063855,867039,Molly,2.0,t,Mann,Seattle,98122,United States,47.6121976255837,-122.29777149083864,House,Entire home/apt,5,2.0,3.0,Real Bed,225.00,t,9.5,f,strict
2800448,8614915,Yana,1.0,t,Mann,Seattle,98122,United States,47.603270250103705,-122.3021606268358,Townhouse,Private room,2,1.0,1.0,Real Bed,65.00,t,9.4,f,moderate
9076287,16975412,Alicia,2.0,t,Mann,Seattle,98122,United States,47.61763200045236,-122.30055650261596,House,Private room,2,1.0,1.0,Real Bed,78.00,t,10.0,f,flexible
7462439,6678025,Dustin,1.0,t,Mann,Seattle,98122,United States,47.61780091284801,-122.30002377668248,Apartment,Shared room,2,1.0,1.0,Futon,59.00,t,8.0,f,strict
2966415,15135436,Nicolas And Jeanna,1.0,t,Mann,Seattle,98122,United States,47.6198220292028,-122.29796445019862,House,Private room,2,1.0,1.0,Real Bed,55.00,t,9.0,f,moderate
4639465,11587678,Sheila,1.0,t,Mann,Seattle,98122,United States,47.61894867801814,-122.2983498260121,House,Private room,2,1.0,1.0,Real Bed,129.00,t,9.8,f,moderate
7402190,21730644,Carolina,2.0,f,Mann,Seattle,98122,United States,47.61110455283242,-122.29913214402768,House,Private room,2,1.0,1.0,Pull-out Sofa,65.00,t,9.6,f,flexible
5670781,5420191,Honora,1.0,t,Mann,Seattle,98122,United States,47.60957775998547,-122.29886413405028,House,Entire home/apt,6,3.0,3.0,Real Bed,160.00,t,10.0,f,moderate
1905473,9890727,Stephen,1.0,t,Mann,Seattle,98122,United States,47.60526921641393,-122.2987883027356,House,Private room,2,1.0,1.0,Real Bed,75.00,t,8.8,f,flexible
7266662,398234,Scott,1.0,t,Mann,Seattle,98122,United States,47.604237750843424,-122.29944677292688,House,Private room,2,1.0,1.0,Real Bed,80.00,t,9.8,f,flexible
7401854,21730644,Carolina,2.0,f,Mann,Seattle,98122,United States,47.60888015444575,-122.2987123006504,House,Entire home/apt,2,1.0,1.0,Pull-out Sofa,95.00,t,9.4,f,flexible
5174876,26766503,Miriam,1.0,f,Mann,Seattle,98122,United States,47.61433213940118,-122.3013292631539,House,Entire home/apt,2,0.0,1.0,Real Bed,85.00,t,9.8,f,flexible
1256883,5267359,Marshall,3.0,t,Mann,Seattle,98122,United States,47.6148181545578,-122.30034347905833,Apartment,Entire home/apt,6,2.0,4.0,Real Bed,99.00,t,8.9,f,strict
8072850,9126744,Meg,1.0,t,Mann,Seattle,98122,United States,47.60921741281968,-122.3025701266539,House,Private room,2,1.0,1.0,Real Bed,90.00,t,10.0,f,moderate
6706377,3252192,Danyale & Ken,1.0,t,Mann,Seattle,98122,United States,47.60846511862368,-122.29685423311096,House,Entire home/apt,4,1.0,2.0,Real Bed,73.00,t,9.2,f,moderate
2995996,2781551,Ron,3.0,t,Mann,Seattle,98112,United States,47.62013918118004,-122.29635721407102,House,Entire home/apt,6,2.0,2.0,Real Bed,170.00,t,9.6,f,flexible
6674408,11346794,Jon,2.0,t,Mann,Seattle,98122,United States,47.61532060816362,-122.30176000568297,House,Private room,2,1.0,1.0,Real Bed,48.00,t,9.9,t,flexible
6801095,14386120,John,1.0,t,Mann,Seattle,98112,United States,47.62022331900628,-122.29857748892704,Townhouse,Private room,2,1.0,1.0,Real Bed,90.00,t,9.8,f,moderate
143704,696788,Julie,1.0,f,Mann,Seattle,98122,United States,47.61231304498604,-122.2982521554196,House,Entire home/apt,3,1.0,2.0,Real Bed,82.00,t,9.5,f,moderate
3727017,19039209,Ted,1.0,t,Mann,Seattle,98122,United States,47.61518001458239,-122.30161347374188,House,Entire home/apt,4,2.0,2.0,Real Bed,199.00,t,10.0,f,strict
789966,598892,Winnie,1.0,t,Mann,Seattle,98122,United States,47.61285110418292,-122.29968154097976,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,105.00,t,9.6,f,moderate
6864319,2108094,Kevin,2.0,t,Mann,Seattle,98122,United States,47.61323754058683,-122.29766863516026,House,Entire home/apt,8,2.0,2.0,Real Bed,250.00,t,8.0,f,flexible
1539463,5312600,Rainer,1.0,t,Mann,Seattle,98122,United States,47.6139812901005,-122.29673983444886,House,Private room,2,1.0,1.0,Real Bed,75.00,t,9.8,f,moderate
1956553,10112910,Mia (& Chris),1.0,t,Mann,Seattle,98122,United States,47.61662262519432,-122.29860596290534,House,Entire home/apt,3,1.0,1.0,Real Bed,95.00,t,9.6,f,strict
7396508,754810,Andy,10.0,t,Mann,Seattle,98112,United States,47.62088255254932,-122.29774493518411,Condominium,Entire home/apt,4,1.0,2.0,Real Bed,150.00,t,9.8,f,strict
6272065,15436286,Kati,1.0,t,Mann,Seattle,98122,United States,47.61297673205196,-122.30147314590172,House,Private room,2,1.0,1.0,Real Bed,65.00,t,9.0,f,moderate
7072218,36623453,Nick,1.0,t,Mann,Seattle,98122,United States,47.613796174996175,-122.30072853334316,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,120.00,t,10.0,f,flexible
7075948,37101658,Heberto,1.0,t,Mann,Seattle,98122,United States,47.61942863302132,-122.29827646846728,Townhouse,Entire home/apt,5,2.0,2.0,Real Bed,300.00,t,10.0,f,strict
7543458,27128557,Louis & Kevin,3.0,t,Mann,Seattle,98122,United States,47.61119778352579,-122.30108669175176,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,89.00,t,9.8,f,flexible
3769336,18423248,Dale & Laura,1.0,t,Mann,Seattle,98112,United States,47.61822209510685,-122.29853624733953,House,Entire home/apt,2,1.0,1.0,Real Bed,109.00,t,9.5,f,moderate
8666707,45189332,Shawn,1.0,t,Mann,Seattle,98122,United States,47.610498729537525,-122.29725725327305,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,75.00,t,10.0,f,moderate
7205443,5267359,Marshall,3.0,t,Mann,Seattle,98122,United States,47.61015560009247,-122.30240771635629,Apartment,Entire home/apt,6,2.0,3.0,Real Bed,99.00,t,8.4,f,strict
193371,937951,Ana,5.0,t,Mann,Seattle,98112,United States,47.622336877645154,-122.29743574773848,House,Entire home/apt,5,3.0,3.0,Real Bed,150.00,t,9.7,f,strict
9957555,351623,E.J.,1.0,t,Mann,Seattle,98122,United States,47.609522990748616,-122.29865814217558,House,Entire home/apt,6,3.0,4.0,Real Bed,175.00,t,10.0,f,strict
6795678,17986403,Blair,1.0,t,Mann,Seattle,98122,United States,47.60810282021911,-122.29706112950724,House,Entire home/apt,4,1.0,2.0,Real Bed,120.00,t,9.8,f,moderate
9300972,27339584,Caitlyn,2.0,t,Mann,Seattle,98112,United States,47.61847455916663,-122.29867867704992,Apartment,Private room,2,1.0,1.0,Real Bed,45.00,t,10.0,f,flexible
8047522,754810,Andy,10.0,t,Mann,Seattle,98122,United States,47.617102444015096,-122.29655924832736,Townhouse,Entire home/apt,7,2.0,5.0,Real Bed,150.00,t,10.0,f,strict
6576006,27339584,Caitlyn,2.0,t,Mann,Seattle,98112,United States,47.619161093517405,-122.29865513217156,Townhouse,Private room,2,1.0,1.0,Real Bed,50.00,t,9.8,f,flexible
7971334,20820841,Will,1.0,t,Mann,Seattle,98122,United States,47.617208801548976,-122.30175375800732,House,Private room,2,1.0,1.0,Real Bed,129.00,t,8.8,f,flexible
1984962,8956137,William,6.0,t,Mann,Seattle,98122,United States,47.61286679515595,-122.2984791320944,House,Entire home/apt,6,3.0,3.0,Real Bed,295.00,t,9.6,f,strict
9292039,5267359,Marshall,3.0,t,Mann,Seattle,98122,United States,47.61560787981952,-122.30189596267968,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,99.00,t,10.0,f,strict
6661617,5946086,Laura,1.0,f,Mann,Seattle,98122,United States,47.61742570399484,-122.30090157403644,House,Entire home/apt,6,2.0,3.0,Real Bed,175.00,t,9.5,f,strict
8848854,6758953,Mylien,1.0,t,Mann,Seattle,98122,United States,47.60881883523649,-122.30073554972392,House,Entire home/apt,5,2.0,3.0,Real Bed,150.00,t,8.0,f,flexible
3251069,2108094,Kevin,2.0,t,Mann,Seattle,98122,United States,47.61294385930088,-122.298556754718,House,Private room,2,1.0,1.0,Real Bed,109.00,t,10.0,f,flexible
4111137,5079733,Eula & Marvin,1.0,t,Mann,Seattle,98122,United States,47.61837466000623,-122.29770520237862,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,85.00,t,9.5,f,moderate
4760472,6047879,Elizabeth,1.0,t,Mann,Seattle,98122,United States,47.61027135556048,-122.30186882016557,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,80.00,t,9.4,f,moderate
3293438,16639011,Paul,1.0,t,Mann,Seattle,98122,United States,47.60279527919704,-122.30167436775336,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,85.00,t,9.8,f,moderate
9210978,43014741,Chelsy,1.0,t,Madrona,Seattle,98122,United States,47.60913635805175,-122.29518831031596,House,Entire home/apt,4,2.0,2.0,Real Bed,200.00,t,10.0,f,flexible
3319386,8110932,Nicole,1.0,t,Madrona,Seattle,98112,United States,47.618316340937774,-122.29004929195465,Apartment,Private room,2,1.0,1.0,Real Bed,169.00,t,9.7,f,strict
7717813,40550531,Kim,1.0,t,Madrona,Seattle,98122,United States,47.61815491565198,-122.287582643562,House,Entire home/apt,4,1.0,2.0,Real Bed,130.00,t,9.8,f,strict
5578943,26630462,Gretchen & Sidney,1.0,t,Madrona,Seattle,98122,United States,47.61635681786917,-122.29133601492,House,Private room,2,1.0,1.0,Real Bed,79.00,t,9.7,t,moderate
7660932,13960065,Alan,3.0,t,Madrona,Seattle,98112,United States,47.61356637727895,-122.29005758622452,Cabin,Private room,1,1.0,1.0,Real Bed,125.00,t,9.8,f,strict
